Message Log File Created
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 
Member ID: 844043291934064650, Member Name: ynanqwq, Channel ID: 1392895662793818152, Message: 只需要满血入track 4
Member ID: 593861658401701888, Member Name: sakura_emo, Channel ID: 1392895662793818152, Message: <:mtm_1:1393049251323449535>
Member ID: 593861658401701888, Member Name: sakura_emo, Channel ID: 1392895662793818152, Message: 能過來r嗎
Member ID: 932227486706696192, Member Name: momo0616, Channel ID: 1392895662793818152, Message: 對唔字 宜家落車了<:bocchi_3:1393084323116355704>
Member ID: 932227486706696192, Member Name: momo0616, Channel ID: 1392895662793818152, Message: 識打就係
Member ID: 932227486706696192, Member Name: momo0616, Channel ID: 1392895662793818152, Message: 你坐邊
Member ID: 844043291934064650, Member Name: ynanqwq, Channel ID: 1392895662793818152, Message: 中間打緊
Member ID: 844043291934064650, Member Name: ynanqwq, Channel ID: 1392895662793818152, Message: <a:aaaa:1050330070922838076>
Member ID: 932227486706696192, Member Name: momo0616, Channel ID: 1392895662793818152, Message: 我淺紫色衫🥹
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 早
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 又瞓返
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_3:1393084323116355704>
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392895662793818152, Message: 好似幾有趣（?
Member ID: 593861658401701888, Member Name: sakura_emo, Channel ID: 1392895662793818152, Message: <:bocchi_3:1393084323116355704>
Member ID: 593861658401701888, Member Name: sakura_emo, Channel ID: 1392895662793818152, Message: 好大雨
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 午
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 唔睇ig
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 😡
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392809320848162836, Message: 2nd
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 瞓咗點睇
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: On9
Member ID: 351377581515341824, Member Name: takanashiyuuki0419, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392895662793818152, Message: 好想練海底譚
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392895662793818152, Message: 我都想
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392895662793818152, Message: 教我打海底譚
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392736647841452042, Message: 可唔可以加個約食區||for baby請大家食壽司郎||
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392895662793818152, Message: 我ipad 幾時裝到個app
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392895662793818152, Message: <:bocchi_3:1393084323116355704>
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392736647841452042, Message: <#1393061416553939056>
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392736647841452042, Message: 線下東西不用再開新section了
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392736647841452042, Message: <:486:1393059109368107008>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 牛
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: morning
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 主播早晨
Member ID: 888768733152157737, Member Name: applessmoothie, Channel ID: 1392743838959009813, Message: 牜
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 牛
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 屯門牛
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 早
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 依家先醒<:bocchi_3:1393084323116355704>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 瞓咗10個鐘覺得暈係咪正常
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 連續落左幾日雨<:bocchi_3:1393084323116355704>
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: https://www.threads.com/@fishcx324/post/DM5cdQWJKan
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 誰會ntr
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 食過 沒有特別
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: <:1_misumi_Domortis:1369708994414903446> 好過青雪就係好既香港拉麵鋪
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 青雪就算攞去餵屋企隻閪佬財
佢都話要食罐頭
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 我食開劣食eg 一蘭一幻
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 零分拉麵名不虛傳
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: <@553838813131046922> 起床
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 一蘭不行 一幻ok
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: 我d fd 去親都話冇問題
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 荃新天地一幻係好食
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: 係我唔好彩食到燶湯拉麵
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 一幻蝦湯正 
一蘭似味精
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: not the first time
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 佢哋個湯底係湯膏
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: 麻麻蝦湯底
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: 個人喜好問題only
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 我食過最好味嘅拉麵係歌舞伎町煮干
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: SPK 都開左間一幻
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392743838959009813, Message: <:1_misumi_Domortis:1369708994414903446>
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 個人覺得一幻湯底太濃
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 蝦湯唔濃不如食雲吞麵
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 好咸
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 以前我不知社會險惡
搞到我好似會係ntr嘅垃圾咁
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 咁去食天下一品算了
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 台風 <:mtm_1:1393049251323449535>
Member ID: 351377581515341824, Member Name: takanashiyuuki0419, Channel ID: 1392743838959009813, Message: 好大雨 gg
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 早晨
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 有冇勇者想同我一齊挑機校長
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 私心推薦灣仔mashi no mashi
200元的和牛拉麵
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 食咗 肚痛2日
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 屌我好似介紹啲咩都係貴價野食
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: <:bocchi_1:1393049648033435729>
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: Rich
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 其實唔貴拉
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 冇呢個價錢好多都劣食
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 淨係食左一次
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392745091206217728, Message: <:mtm_15:1400029545226309735>
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 仲有咩好嘢食介紹下
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: Foodie哥
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392895662793818152, Message: 我ipad 幾時裝到個app
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 灣仔？
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 週圍都好多ntr
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 淨係我學校都見過幾單
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1394068448702759097, Message: <:mtm_1:1393049251323449535>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 經過嗰次之後我真係ntr過敏
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 以前都唔係幾接受
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 而家係厭惡
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 人才輩出
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 中環灣仔嗰邊
Member ID: 331772998941933579, Member Name: ppment, Channel ID: 1392743838959009813, Message: 次次去都唔知有咩好食
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 春園街新景園
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 一日只開5個鐘嘅咖喱店
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 想搵日跟菠蘿哥搵食
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392745091206217728, Message: 你地學校咁open的
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1394068448702759097, Message: <:mtm_1:1393049251323449535>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 食量細建議找個伴 一個食咖喱一個食牛河
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 想搵日跟菠蘿兵搵食
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: Cls學校
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 中環就向北行去七號碼頭坐船過海
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 我間學校正常我都唔使有咁多奇怪經歷
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 因為根本無野食
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 牛大人
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 含金量高
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 美食獵人
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: errrr其實可以去飲杯涼茶
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392745091206217728, Message: <:486:1393059109368107008>
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 中學就出軌
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: <:bocchi_3:1393084323116355704>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 閣麟街春回堂
尤其是大家講咁多粗口點都會熱氣口臭
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 依家啲人原來咁
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 好混亂呀
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392745091206217728, Message: <:486:1393059109368107008>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 聽完三觀爆咗
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 三條友都有問題
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392745091206217728, Message: ||每次見到一個群友個名 都係諗起一單NTR||
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392745091206217728, Message: Wtf
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 人類好早就已經有愛情觀
不信你看看以前啲小學生玩跑online都會結婚
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 🚾
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:mtm_6:1396719417332858923>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 我人設崩壞了
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 但相信嗰個係以前的我
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 我人設崩壞了
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 唯獨是今次唔呃
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 想搵日跟菠蘿哥搵食
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 真心
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 咁我一直都係純愛 我唔會加唔識嘅人結婚
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 我細個同男人結
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:1_anon_unhappy:1347170069234319381>
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: <:sakiko:1362760221117911181>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: <:rainbow:1282741409396555890>
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392745091206217728, Message: 呢個真
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392745091206217728, Message: 我會想講我同我阿哥嘅黑曆史
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 想搵日跟菠蘿哥搵食
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: <:bocchi_2:1393094958847627294>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: 我人設崩壞了
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: <:soyo_2:1400804342893908030>
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392745091206217728, Message: 我人設崩壞了
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 我人設崩壞了
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 是 你尋日冇飲辛口
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 想搵日跟菠蘿哥搵食
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 你變了
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 係咪想聽粗口
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: sorry
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 想搵日跟菠蘿哥搵食
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: 下次飲
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: Sorry
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 關事㗎咩
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:mtm_1:1393049251323449535>
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: <a:anon_3:1370746017133367438>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: <:ame_stare:1396500328098041966>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 會口臭
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: Hi辛口哥
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: Hi辛口哥
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: asahi麻麻地
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 白1664 >>>>>>>>>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: 下次你買
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 飲酒哥
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 屌講到好似白qz白系白潘d friend
Member ID: 351377581515341824, Member Name: takanashiyuuki0419, Channel ID: 1392743838959009813, Message: 好彩我唔講粗口
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: 帥哥
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392745091206217728, Message: awmc
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: <:anon_16:1331589413066772553>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 好彩我唔講粗口
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 好彩我唔講粗口
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 好彩我唔講粗口
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: 主播唔係男嘅咩
— 下午 12:16
好彩我唔講粗口
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 主播唔係男嘅咩
— 下午 12:16
好彩我唔講粗口
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 如果家庭size+budget高嘅話會建議雲咸街東歐餐廳
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 主播唔係男嘅咩
— 下午 12:16
好彩我唔講粗口
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392809320848162836, Message: Shit
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 主播唔係男嘅咩
— 下午 12:16
好彩我唔講粗口
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: <:486:1393059109368107008>
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 你就好啦
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: <:anon_18:1333863857784885309>
Member ID: 421814972490711052, Member Name: vookvv, Channel ID: 1392743838959009813, Message: 9/10
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 某位凌晨5點話要同我一齊挑機校長嘅人係咪瞓咗
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 仲有一分喺邊
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 係我到
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: Sor
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 一分哥
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: Hi
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: Hi我係爛口哥
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: Hi
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: Ok爛口哥
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: Hi
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 菠蘿哥幾時帶我食遍成個香港？
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 菠蘿哥幾時帶我食遍成個香港？
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 菠蘿哥幾時帶我食遍成個香港？
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 菠蘿哥幾時帶我食遍成個香港？
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392743838959009813, Message: 等美食獵人carry
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392743838959009813, Message: 菠蘿哥幾時帶我食遍成個香港？
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 不過見大家平時都係毒撚就不推介了
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 下次出嚟聚菠羅哥出橋食咩
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: Sorry
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: sorry
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392743838959009813, Message: Plz delete
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 港島我pls del
Member ID: 351377581515341824, Member Name: takanashiyuuki0419, Channel ID: 1392745091206217728, Message: 你地就好啦咁多黑歷史 呀叔我既人生得一片白紙😭
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 笑死 A出口有人賣遮被職員趕走
Member ID: 600186829274087434, Member Name: qwerty8787i, Channel ID: 1392745091206217728, Message: 你地就好啦咁多黑歷史 呀叔我既人生得一片白紙😭
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 你地就好啦咁多黑歷史 呀叔我既人生得一片白紙😭
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 你哋要食遍香港 帶夠錢了沒有
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 唔想要黑歷史呀
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392743838959009813, Message: 
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: 唔想要黑歷史呀
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 到而家仲比人搞緊知咩事
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: 你地就好啦咁多黑歷史 呀叔我既人生得一片白紙😭
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: <:mtm_10:1399741146258735164>
Member ID: 536189102022721547, Member Name: solarlo, Channel ID: 1392743838959009813, Message: 我有 快啲帶我
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: 我低from嘅時候好多柒野
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: <:bocchi_1:1393049648033435729>
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 請我
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392743838959009813, Message: 或者叫baby請
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392743838959009813, Message: 我有 快啲帶我
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392745091206217728, Message: 你地就好啦咁多黑歷史 呀叔我既人生得一片白紙😭
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392745091206217728, Message: 搞你咩
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392745091206217728, Message: 邊個咁大膽
Member ID: 351377581515341824, Member Name: takanashiyuuki0419, Channel ID: 1392745091206217728, Message: 邊個咁大膽
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 我ngl好多惡意嘢
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 我冇放出嚟咁解
Member ID: 908714678102917160, Member Name: takamatsu.tomorin, Channel ID: 1392745091206217728, Message: 邊個咁大膽
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392745091206217728, Message: 留名食花生
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 不過佢都淨係敢匿名 就唔理佢啦
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: Lm
Member ID: 504992578178121729, Member Name: yueyeouo, Channel ID: 1392745091206217728, Message: 叫佢出黎隻抽
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392745091206217728, Message: NGL 就係惡意接收器
Member ID: 879008087560830986, Member Name: slpzzl, Channel ID: 1392745091206217728, Message: 我prefer佢直接同我對多啲😛
Member ID: 347020654710751233, Member Name: zerowind, Channel ID: 1392745091206217728, Message: <:1_anon1_1:1360248640307859608>
Member ID: 304135387381628928, Member Name: clys_, Channel ID: 1392745091206217728, Message: 你地就好啦咁多黑歷史 呀叔我既人生得一片白紙😭
Member ID: 691117450430775367, Member Name: jackyy911_, Channel ID: 1392745091206217728, Message: 你地就好啦咁多黑歷史 呀叔我既人生得一片白紙😭
